layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,cpu_benchmark,1_10000,7515816025,IO_INSTRUCTION,188,979221,5208.62
L1,Perf,cpu_benchmark,1_10000,7515816025,CPUID,63,30813,489.1
L1,Perf,cpu_benchmark,1_10000,7515816025,PENDING_INTERRUPT,39,16660,427.18
L1,Perf,cpu_benchmark,1_10000,7515816025,PAUSE_INSTRUCTION,16,4756,297.25
L1,Perf,cpu_benchmark,1_10000,7515816025,EXCEPTION_NMI,1,1238,1238.0
L1,Perf,cpu_benchmark,1_10000,7515816025,MSR_READ,1,730,730.0
L1,Perf,cpu_benchmark,1_10000,7515816025,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7485284004,HLT,1636,49289213,30127.88
L1,Perf,cpu_benchmark,1_10000,7485284004,PREEMPTION_TIMER,1896,3144534,1658.51
L1,Perf,cpu_benchmark,1_10000,7485284004,EPT_MISCONFIG,1719,2129928,1239.05
L1,Perf,cpu_benchmark,1_10000,7485284004,MSR_WRITE,1923,1561620,812.07
L1,Perf,cpu_benchmark,1_10000,7485284004,EXTERNAL_INTERRUPT,2033,1097121,539.66
L1,Perf,cpu_benchmark,1_10000,7485284004,IO_INSTRUCTION,187,955551,5109.9
L1,Perf,cpu_benchmark,1_10000,7485284004,CPUID,63,26769,424.9
L1,Perf,cpu_benchmark,1_10000,7485284004,PENDING_INTERRUPT,25,9615,384.6
L1,Perf,cpu_benchmark,1_10000,7485284004,PAUSE_INSTRUCTION,16,4065,254.06
L1,Perf,cpu_benchmark,1_10000,7485284004,MSR_READ,1,607,607.0
L1,Perf,cpu_benchmark,1_10000,7485284004,EXCEPTION_NMI,1,363,363.0
L1,Perf,cpu_benchmark,1_10000,7485284004,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7483439716,HLT,1610,44633691,27722.79
L1,Perf,cpu_benchmark,1_10000,7483439716,EXTERNAL_INTERRUPT,1999,7758451,3881.17
L1,Perf,cpu_benchmark,1_10000,7483439716,PREEMPTION_TIMER,1898,2607741,1373.94
L1,Perf,cpu_benchmark,1_10000,7483439716,EPT_MISCONFIG,1745,2105400,1206.53
L1,Perf,cpu_benchmark,1_10000,7483439716,MSR_WRITE,1914,1466120,766.0
L1,Perf,cpu_benchmark,1_10000,7483439716,IO_INSTRUCTION,187,950268,5081.65
L1,Perf,cpu_benchmark,1_10000,7483439716,CPUID,63,27786,441.05
L1,Perf,cpu_benchmark,1_10000,7483439716,PENDING_INTERRUPT,29,10893,375.62
L1,Perf,cpu_benchmark,1_10000,7483439716,PAUSE_INSTRUCTION,16,4227,264.19
L1,Perf,cpu_benchmark,1_10000,7483439716,MSR_READ,1,737,737.0
L1,Perf,cpu_benchmark,1_10000,7483439716,EXCEPTION_NMI,1,397,397.0
L1,Perf,cpu_benchmark,1_10000,7483439716,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7468361132,HLT,1615,47628073,29491.07
L1,Perf,cpu_benchmark,1_10000,7468361132,PREEMPTION_TIMER,1894,2732095,1442.5
L1,Perf,cpu_benchmark,1_10000,7468361132,EPT_MISCONFIG,1738,2047452,1178.05
L1,Perf,cpu_benchmark,1_10000,7468361132,EXTERNAL_INTERRUPT,1997,1443334,722.75
L1,Perf,cpu_benchmark,1_10000,7468361132,MSR_WRITE,1910,1362689,713.45
L1,Perf,cpu_benchmark,1_10000,7468361132,IO_INSTRUCTION,188,838294,4459.01
L1,Perf,cpu_benchmark,1_10000,7468361132,CPUID,63,29261,464.46
L1,Perf,cpu_benchmark,1_10000,7468361132,PENDING_INTERRUPT,26,9836,378.31
L1,Perf,cpu_benchmark,1_10000,7468361132,PAUSE_INSTRUCTION,16,4880,305.0
L1,Perf,cpu_benchmark,1_10000,7468361132,EXCEPTION_NMI,1,3962,3962.0
L1,Perf,cpu_benchmark,1_10000,7468361132,MSR_READ,1,658,658.0
L1,Perf,cpu_benchmark,1_10000,7468361132,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7473537666,HLT,1637,49653859,30332.23
L1,Perf,cpu_benchmark,1_10000,7473537666,EXTERNAL_INTERRUPT,1979,7468918,3774.09
L1,Perf,cpu_benchmark,1_10000,7473537666,PREEMPTION_TIMER,1889,2545075,1347.31
L1,Perf,cpu_benchmark,1_10000,7473537666,EPT_MISCONFIG,1722,2041646,1185.62
L1,Perf,cpu_benchmark,1_10000,7473537666,MSR_WRITE,1923,1426476,741.8
L1,Perf,cpu_benchmark,1_10000,7473537666,IO_INSTRUCTION,188,888314,4725.07
