layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Lttng,syscall_benchmark,getcpu_1_2500,4173798,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3333651,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3020524,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3200349,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3171811,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3018046,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3332206,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3065393,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3287430,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3216837,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3116937,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3059766,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3211509,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,2992937,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3030547,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3283993,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3306734,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3393889,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3416080,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3154370,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2539353,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2513823,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2677970,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2630614,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2656527,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2727000,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2532356,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2671849,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2589750,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2603252,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2692957,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2617526,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2622394,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2787538,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2710180,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2616345,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2549243,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2630129,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2867581,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2625016,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2559203,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2508744,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2511110,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2671830,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2596874,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2662112,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2692969,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2622837,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2670569,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_1_2500,2705992,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3682166,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3420171,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3440519,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3408910,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3438915,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3610171,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3440705,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3657096,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3596738,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3533668,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3504736,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3456428,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3407070,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3660830,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3576077,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3597118,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3448830,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3838582,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3592596,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3653070,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3685926,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3429932,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3533426,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3502140,VMCALL,0,0,-1
