"function_name","freq","percentage"
"scmd_eh_abort_handler",16,0
"__scm_destroy",86,1e-04
"scm_detach_fds",43,1e-04
"scm_fp_dup",43,1e-04
"__scm_send",173,2e-04
"__scsi_add_device",2,0
"scsi_add_host_with_dma",2,0
"scsi_alloc_queue",2,0
"scsi_alloc_sdev",2,0
"scsi_alloc_target",2,0
"scsi_attach_vpd",2,0
"scsi_autopm_get_device",5,0
"scsi_autopm_get_host",2,0
"scsi_autopm_get_target",4,0
"scsi_autopm_put_device",5,0
"scsi_autopm_put_host",4,0
"scsi_autopm_put_target",4,0
"scsi_block_when_processing_errors",151,2e-04
"scsi_bus_match",11,0
"scsi_bus_uevent",85,1e-04
"scsi_cd_put",6,0
"scsi_change_queue_depth",2,0
"scsi_check_sense",16,0
"scsi_cmd_blk_ioctl",36,0
"scsi_cmd_ioctl",36,0
"scsi_command_normalize_sense",16,0
"scsi_complete_async_scans",2,0
"scsi_device_get",179,2e-04
"scsi_device_lookup_by_target",2,0
"scsi_device_put",177,2e-04
"scsi_device_set_state",2,0
"scsi_device_type",2,0
"scsi_device_unbusy",16,0
"scsi_dev_info_add_list",1,0
"scsi_dev_info_list_add_keyed",187,2e-04
"scsi_dev_info_list_add_str",1,0
"scsi_dev_info_list_find",3,0
"scsi_dh_add_device",2,0
"scsi_disk_get.isra.41",107,1e-04
"scsi_disk_put",105,1e-04
"scsi_dispatch_cmd",3581,0.0042
"scsi_done",100,1e-04
"scsi_eh_finish_cmd",16,0
"scsi_eh_flush_done_q",18,0
"scsi_eh_scmd_add",16,0
"scsi_eh_wakeup",34,0
"scsi_end_request",16,0
"__scsi_error_from_host_byte",16,0
"scsi_execute",148,2e-04
"scsi_exit_rq",168,2e-04
"scsi_finish_command",16,0
"scsi_get_device_flags",3,0
"scsi_get_device_flags_keyed",3,0
"scsi_get_vpd_page",9,0
"scsi_host_alloc",2,0
"scsi_host_set_state",38,0
"scsi_init_cmd_errh",3581,0.0042
"scsi_init_command",3881,0.0046
"scsi_init_hosts",1,0
"scsi_init_io",3796,0.0045
"__scsi_init_queue",2,0
"scsi_init_rq",4282,0.0051
"scsi_init_sense_cache",2,0
"scsi_init_sgtable",3796,0.0045
"scsi_io_completion",16,0
"scsi_ioctl",13,0
"scsi_ioctl_block_when_processing_errors",36,0
"scsi_is_host_device",10,0
"scsi_is_sdev_device",5,0
"__scsi_iterate_devices",100,1e-04
"scsi_kick_queue",4,0
"scsi_log_release_buffer",11,0
"scsi_log_reserve_buffer",11,0
"scsi_log_send",3581,0.0042
"scsi_mode_sense",10,0
"scsi_noretry_cmd",32,0
"scsi_normalize_sense",157,2e-04
"scsi_prep_fn",3881,0.0046
"scsi_prep_state_check.isra.30",3881,0.0046
"scsi_probe_and_add_lun",2,0
"scsi_proc_host_add",2,0
"scsi_proc_hostdir_add",2,0
"scsi_put_command",16,0
"scsi_register_driver",2,0
"scsi_register_interface",1,0
"scsi_release_buffers",16,0
"scsi_report_opcode",9,0
"scsi_req_init",148,2e-04
"scsi_request_fn",4101,0.0049
"scsi_run_host_queues",18,0
"scsi_run_queue",48,1e-04
"scsi_runtime_idle",2,0
"scsi_runtime_resume",1,0
"scsi_runtime_suspend",2,0
"scsi_schedule_eh",2,0
"scsi_sdev_attr_is_visible",60,1e-04
"scsi_sdev_bin_attr_is_visible",6,0
"scsi_set_medium_removal",3,0
"scsi_set_medium_removal.part.3",3,0
"scsi_setup_cmnd",3881,0.0046
"scsi_strcpy_devinfo",374,4e-04
"scsi_sysfs_add_host",2,0
"scsi_sysfs_add_sdev",2,0
"scsi_sysfs_device_initialize",2,0
"scsi_sysfs_register",1,0
"scsi_target_reap",2,0
"scsi_test_unit_ready",72,1e-04
"scsi_uninit_cmd",16,0
"scsi_unprep_fn",16,0
"scsi_verify_blk_ioctl",59,1e-04
"scsi_vpd_inquiry",23,0
"sd_check_events",56,1e-04
"sd_config_discard",6,0
"sd_config_write_same",3,0
"sd_degenerate",1,0
"sd_dif_config_host",1,0
"sdev_prefix_printk",11,0
"sdev_show_scsi_level",2,0
"sdev_show_type",6,0
"sdev_show_vendor",16,0
"sd_init_command",3720,0.0044
"sd_ioctl",23,0
"sdio_register_bus",1,0
"sd_major",33,0
"sd_open",51,1e-04
"sd_probe",2,0
"sd_probe_async",1,0
"sd_release",49,1e-04
"sd_revalidate_disk",3,0
"sd_set_flush_flag",3,0
"search_binary_handler",479,6e-04
"search_exception_tables",4,0
"search_nested_keyrings",53,1e-04
"__section_nr",32,0
"security_bprm_check",479,6e-04
"security_bprm_committed_creds",417,5e-04
"security_bprm_committing_creds",417,5e-04
"security_bprm_secureexec",415,5e-04
"security_bprm_set_creds",479,6e-04
"security_capable",87963,0.1041
"security_capable_noaudit",94,1e-04
"security_capget",10,0
"security_capset",8,0
"security_d_instantiate",20480,0.0242
"security_file_alloc",27919,0.0331
"security_file_fcntl",3608,0.0043
"security_file_free",27318,0.0323
"security_file_ioctl",43311,0.0513
"security_file_lock",529,6e-04
"security_file_mprotect",3613,0.0043
"security_file_open",19386,0.023
"security_file_permission",37762,0.0447
"security_file_receive",43,1e-04
"securityfs_create_dir",25,0
"securityfs_create_file",138,2e-04
"security_getprocattr",1,0
"security_inode_alloc",19972,0.0236
"security_inode_create",773,9e-04
"security_inode_follow_link",5266,0.0062
"security_inode_free",4745,0.0056
"security_inode_getattr",51192,0.0606
"security_inode_getxattr",5,0
"security_inode_init_security",1100,0.0013
"security_inode_link",90,1e-04
"security_inode_mkdir",631,7e-04
"security_inode_mknod",216,3e-04
"security_inode_need_killpriv",3808,0.0045
"security_inode_notifysecctx",1,0
"security_inode_permission",351348,0.416
"security_inode_post_setxattr",3,0
"security_inode_readlink",3707,0.0044
"security_inode_rename",341,4e-04
"security_inode_rmdir",191,2e-04
"security_inode_setattr",3022,0.0036
"security_inode_setxattr",4,0
"security_inode_symlink",308,4e-04
"security_inode_unlink",477,6e-04
"security_kernel_module_request",8,0
"security_kernel_post_read_file",53,1e-04
"security_kernel_read_file",53,1e-04
"security_key_alloc",7,0
"security_key_permission",105,1e-04
"security_mmap_addr",10558,0.0125
"security_mmap_file",8060,0.0095
"security_netlink_send",1962,0.0023
"security_path_chmod",942,0.0011
"security_path_chown",637,8e-04
"security_path_chroot",4,0
"security_path_link",90,1e-04
"security_path_mkdir",621,7e-04
"security_path_mknod",800,9e-04
"security_path_rename",341,4e-04
"security_path_rmdir",191,2e-04
"security_path_symlink",308,4e-04
"security_path_truncate",340,4e-04
"security_path_unlink",564,7e-04
"security_prepare_creds",10769,0.0128
"security_ptrace_access_check",640,8e-04
"security_sb_alloc",37,0
"security_sb_copy_data",33,0
"security_sb_kern_mount",56,1e-04
"security_sb_mount",85,1e-04
"security_sb_remount",19,0
"security_sb_show_options",1571,0.0019
"security_sb_statfs",41,0
"security_secid_to_secctx",228,3e-04
"security_settime64",1,0
"security_sk_alloc",650,8e-04
"security_sk_classify_flow",43,1e-04
"security_sk_free",415,5e-04
"security_socket_accept",89,1e-04
"security_socket_bind",113,1e-04
"security_socket_connect",280,3e-04
"security_socket_create",459,5e-04
"security_socket_getpeername",2,0
"security_socket_getpeersec_dgram",3666,0.0043
"security_socket_getpeersec_stream",3,0
"security_socket_getsockname",179,2e-04
"security_socket_getsockopt",545,6e-04
"security_socket_listen",12,0
"security_socket_post_create",459,5e-04
"security_socket_recvmsg",4826,0.0057
"security_socket_sendmsg",3788,0.0045
"security_socket_setsockopt",483,6e-04
"security_socket_shutdown",86,1e-04
"security_sock_rcv_skb",4027,0.0048
"security_syslog",11,0
"security_task_create",687,8e-04
"security_task_fix_setuid",7,0
"security_task_getioprio",4,0
"security_task_getscheduler",13,0
"security_task_getsecid",1,0
"security_task_kill",49,1e-04
"security_task_prctl",387,5e-04
"security_task_setioprio",2,0
"security_task_setpgid",3,0
"security_task_setrlimit",49,1e-04
"security_task_setscheduler",4,0
"security_task_to_inode",9826,0.0116
"security_unix_may_send",1341,0.0016
"security_unix_stream_connect",88,1e-04
"security_vm_enough_memory_mm",20828,0.0247
"seg6_net_init",1,0
"select_collect",3526,0.0042
"select_estimate_accuracy",126,1e-04
"select_estimate_accuracy.part.8",581,7e-04
"select_task_rq_fair",4657,0.0055
"__send_signal",520,6e-04
"send_signal",520,6e-04
"seq_buf_alloc",5322,0.0063
"seq_dentry",1061,0.0013
"seq_escape",4353,0.0052
"seq_fdinfo_open",8,0
"seq_file_path",1,0
"seq_list_next",1613,0.0019
"seq_list_start",49,1e-04
"seq_lseek",10,0
"seq_open",7181,0.0085
"__seq_open_private",51,1e-04
"seq_open_private",50,1e-04
"seq_path",1,0
"seq_path_root",1618,0.0019
"seq_printf",19836,0.0235
"seq_putc",25953,0.0307
"seq_put_decimal_ll",4382,0.0052
"seq_put_decimal_ull",12808,0.0152
"seq_puts",15176,0.018
"seq_read",12216,0.0145
"seq_release",5742,0.0068
"seq_release_private",51,1e-04
"seq_show",8,0
"seq_vprintf",19836,0.0235
"serial8250_clear_fifos.part.7",1,0
"serial8250_config_port",4,0
"serial8250_do_set_mctrl",1,0
"serial8250_get_port",1,0
"serial8250_pm",2,0
"serial8250_pnp_init",1,0
"serial8250_probe",1,0
"serial8250_register_8250_port",1,0
"serial8250_release_std_resource",3,0
"serial8250_request_std_resource",4,0
"serial8250_set_defaults",1,0
"serial8250_set_mctrl",1,0
"serial8250_set_sleep",2,0
"serial8250_type",1,0
"serial_pnp_probe",1,0
"serial_show",8,0
"serio_bus_match",10,0
"serio_close",1,0
"serio_driver_probe",3,0
"serio_handle_event",4,0
"serio_match_port",4,0
"serio_open",3,0
"serio_queue_event",4,0
"__serio_register_driver",3,0
"__serio_register_port",2,0
"serio_remove_duplicate_events",4,0
"serio_uevent",17,0
"session_clear_tty",142,2e-04
"set_all_modules_text_ro",50,1e-04
"set_all_modules_text_rw",50,1e-04
"set_anon_super",35,0
"setattr_copy",3022,0.0036
"setattr_prepare",3022,0.0036
"set_bdev_super",1,0
"set_bh_page",46,1e-04
"set_binfmt",415,5e-04
"set_blitting_type",11,0
"set_blocksize",4,0
"set_brk",417,5e-04
"set_cached_acl",1663,0.002
"set_close_on_exec",344,4e-04
"set_cpus_allowed_common",77,1e-04
"__set_cpus_allowed_ptr",135,2e-04
"set_cpus_allowed_ptr",134,2e-04
"set_cpu_sd_state_idle",402,5e-04
"__set_current_blocked",640,8e-04
"set_current_blocked",159,2e-04
"set_current_groups",4,0
"set_curr_task_fair",698,8e-04
"set_curr_task_rt",1,0
"set_cursor",1690,0.002
"set_disk_ro",6,0
"set_dor	[floppy]",5,0
"set_dumpable",12,0
"set_dumpable.part.36",429,5e-04
"set_fdc	[floppy]",2,0
"set_freezable",7,0
"set_fs_pwd",74,1e-04
"set_fs_root",4,0
"set_groups",4,0
"set_ifa_lifetime",2,0
"set_inverse_transl",12,0
"set_inverse_trans_unicode.isra.2",3,0
"set_io_from_upio",1,0
"set_kernel_text_ro",50,1e-04
"set_kernel_text_rw",50,1e-04
"set_memory_nx",255,3e-04
"set_memory_ro",3064,0.0036
"set_memory_rw",2760,0.0033
"set_memory_x",150,2e-04
"set_mm_exe_file",419,5e-04
"set_next_buddy",7654,0.0091
"set_next_entity",61568,0.0729
"set_nlink",182711,0.2163
"set_normalized_timespec",819,0.001
"__set_oom_adj",61,1e-04
"set_origin",12,0
"set_pageblock_migratetype",66,1e-04
"__set_page_dirty",74,1e-04
"set_page_dirty",24011,0.0284
"set_page_dirty_lock",92,1e-04
"__set_page_dirty_no_writeback",23919,0.0283
"set_palette",10,0
"set_pcie_port_type",13,0
"set_personality_64bit",417,5e-04
"set_pfnblock_flags_mask",66,1e-04
"set_pgdat_percpu_threshold",1,0
"set_port_feature",12,0
"set_posix_acl",3,0
"set_primary_fwnode",19,0
"set_pte_vaddr",9492,0.0112
"set_pte_vaddr_pud",9492,0.0112
"set_root",80492,0.0953
"set_rq_offline",1,0
"set_rq_offline.part.92",1,0
"set_rq_online",1,0
"set_rq_online.part.91",1,0
"__set_task_blocked",488,6e-04
"__set_task_comm",471,6e-04
"set_task_ioprio",2,0
"set_task_rq_fair",2690,0.0032
"set_termios",1,0
"set_translate",5,0
"setup_affinity",10,0
"setup_arg_pages",417,5e-04
"__setup_irq",14,0
"setup_modinfo_srcversion",51,1e-04
"setup_modinfo_version",51,1e-04
"setup_net",1,0
"setup_new_exec",417,5e-04
"setup_per_zone_lowmem_reserve",1,0
"setup_per_zone_wmarks",2,0
"setup_sigcontext",159,2e-04
"setup_sysctl_set",2,0
"setup_userns_sysctls",1,0
"setup_vmalloc_vm",620,7e-04
"setup_vq",3,0
"set_user.isra.5",5,0
"set_user_nice",109,1e-04
"set_user_nice.part.82",65,1e-04
"set_worker_desc",5,0
"setxattr",4,0
"set_zone_contiguous",3,0
"sg_add_device",2,0
"sget",24,0
"sget_userns",56,1e-04
"sg_io",21,0
"sgi_partition",17,0
"sha1_final",19,0
"sha1_generic_block_fn",52,1e-04
"sha512_final",54,1e-04
"sha512_generic_block_fn",115,1e-04
"sha512_transform",579385,0.686
"shash_attr_alg",2,0
"shash_prepare_alg",13,0
"shash_register_instance",2,0
"shift_arg_pages",417,5e-04
"shmem_add_to_page_cache",1467,0.0017
"shmem_alloc_and_acct_page",1467,0.0017
"shmem_alloc_inode",1096,0.0013
"shmem_create",484,6e-04
"shmem_destroy_inode",136,2e-04
"shmem_encode_fh",5,0
"shmem_evict_inode",136,2e-04
"shmem_fallocate",2,0
"shmem_fault",160,2e-04
"shmem_file_llseek",9,0
"shmem_file_read_iter",693,8e-04
"shmem_fill_super",8,0
"shmem_free_inode",136,2e-04
"shmem_getattr",1136,0.0013
"shmem_get_inode",1096,0.0013
"shmem_getpage_gfp.isra.51",1912,0.0023
"shmem_get_unmapped_area",3,0
"shmem_init_inode",1200,0.0014
"shmem_mapping",84459,0.1
"shmem_mkdir",131,2e-04
"shmem_mknod",829,0.001
"shmem_mmap",3,0
"shmem_mount",7,0
"shmem_parse_options",9,0
"shmem_recalc_inode",1640,0.0019
"shmem_remount_fs",2,0
"shmem_rename2",341,4e-04
"shmem_reserve_inode",1096,0.0013
"shmem_rmdir",3,0
"shmem_setattr",1215,0.0014
"shmem_show_options",386,5e-04
"shmem_statfs",13,0
"shmem_symlink",259,3e-04
"shmem_truncate_range",173,2e-04
"shmem_undo_range",173,2e-04
"shmem_unlink",136,2e-04
"shmem_write_begin",248,3e-04
"shmem_write_end",248,3e-04
"shmem_xattr_handler_get",367,4e-04
"should_remove_suid",3260,0.0039
"show_ata_port_port_no",5,0
"show_cons_active",1,0
"show_cpus_attr",2,0
"show_fd_locks",8,0
"show_initstate",17,0
"show_mnt_opts.isra.0",1571,0.0019
"show_mountinfo",1529,0.0018
"show_partition",26,0
"show_partition_start",2,0
"show_sb_opts",1571,0.0019
"show_stack",3,0
"show_trace_log_lvl",3,0
"show_tty_active",1,0
"show_type.isra.1",1571,0.0019
"show_vfsmnt",89,1e-04
"shrink_dcache_parent",191,2e-04
"shrink_dcache_sb",7,0
"shrink_dentry_list",291,3e-04
"sigaction_compat_abi",2365,0.0028
"sighand_ctor",300,4e-04
"signalfd_cleanup",539,6e-04
"signalfd_poll",399,5e-04
"signalfd_read",230,3e-04
"signalfd_release",96,1e-04
"signal_setup_done",159,2e-04
"signal_wake_up_state",157,2e-04
"sigprocmask",322,4e-04
"__sigqueue_alloc",323,4e-04
"__sigqueue_free.part.20",323,4e-04
"simd_skcipher_create_compat	[crypto_simd]",4,0
"si_mem_available",1,0
"si_meminfo",6,0
"simple_acl_create",829,0.001
"simple_empty",433,5e-04
"simple_fill_super",4,0
"simple_getattr",2194,0.0026
"simple_link",90,1e-04
"simple_lookup",16480,0.0195
"simple_pin_fs",8011,0.0095
"simple_read_from_buffer",513,6e-04
"simple_readpage",3,0
"simple_release_fs",1,0
"simple_rmdir",89,1e-04
"simple_set_acl",5,0
"simple_setattr",1798,0.0021
"simple_statfs",17,0
"simple_unlink",514,6e-04
"simple_write_begin",22261,0.0264
"simple_write_end",22261,0.0264
"simple_xattr_get",369,4e-04
"single_next",1370,0.0016
"single_open",1385,0.0016
"single_release",1385,0.0016
"single_start",1828,0.0022
"single_stop",1828,0.0022
"si_swapinfo",3,0
"size_fifo",1,0
"size_to_hstate",3,0
"sk_alloc",650,8e-04
"sk_attach_filter",8,0
"__sk_attach_prog",8,0
"__skb_clone",538,6e-04
"skb_clone",538,6e-04
"skb_copy",12,0
"skb_copy_bits",12,0
"skb_copy_datagram_from_iter",1701,0.002
"skb_copy_datagram_iter",4105,0.0049
"skb_dequeue",943,0.0011
"__skb_flow_dissect",2,0
"skb_flow_dissector_init",3,0
"skb_free_datagram",3653,0.0043
"skb_free_head",5203,0.0062
"skb_headers_offset_update",36,0
"skb_pull",29,0
"skb_push",2,0
"skb_put",12414,0.0147
"skb_queue_purge",485,6e-04
"skb_queue_tail",3962,0.0047
"__skb_recv_datagram",2362,0.0028
"skb_recv_datagram",2362,0.0028
"skb_release_all",5705,0.0068
"skb_release_data",5705,0.0068
"skb_release_head_state",5705,0.0068
"skb_set_owner_w",1974,0.0023
"skb_trim",9,0
"__skb_try_recv_datagram",4297,0.0051
"skb_unlink",399,5e-04
"skcipher_prepare_alg",9,0
"skcipher_register_instance",1,0
"sk_common_release",42,0
"__sk_destruct",415,5e-04
"sk_destruct",455,5e-04
"sk_dst_check",120,1e-04
"sk_filter_charge",8,0
"sk_filter_trim_cap",4027,0.0048
"__sk_free",455,5e-04
"sk_free",455,5e-04
"sk_mc_loop",3,0
"sk_prot_alloc",650,8e-04
"__slab_alloc.constprop.77",33411,0.0396
"___slab_alloc.constprop.78",33411,0.0396
"slab_deactivate_memcg_cache_rcu_sched",250,3e-04
"__slab_free",516540,0.6116
"slab_is_available",11,0
"slab_unmergeable",6468,0.0077
"smbios_instance_string_exist",26,0
"smp_apic_timer_interrupt",25213,0.0299
"__smpboot_create_thread.part.6",2,0
"smpboot_register_percpu_thread_cpumask",2,0
"smp_call_function_many",3953,0.0047
"smp_call_function_single",3,0
"snd_ctl_register_ioctl	[snd]",2,0
"snd_device_initialize	[snd]",1,0
"snd_info_create_entry	[snd]",8,0
"snd_info_create_module_entry	[snd]",6,0
"snd_info_register	[snd]",7,0
"snd_register_device	[snd]",1,0
"snd_timer_dev_register	[snd_timer]",1,0
"snd_timer_global_register	[snd_timer]",1,0
"snd_timer_new	[snd_timer]",1,0
"snmp6_register_dev",3,0
"snmp6_unregister_dev",1,0
"snmp_get_cpu_field",2660,0.0031
"sock_alloc",548,6e-04
"sock_alloc_file",521,6e-04
"sock_alloc_inode",549,7e-04
"sock_alloc_send_pskb",1821,0.0022
"sock_alloc_send_skb",120,1e-04
"sock_close",428,5e-04
"sock_common_setsockopt",2,0
"__sock_create",449,5e-04
"sock_create_kern",17,0
"sock_create_lite",10,0
"sock_def_readable",4024,0.0048
"sock_def_wakeup",310,4e-04
"sock_def_write_space",5,0
"sock_destroy_inode",428,5e-04
"sock_disable_timestamp",415,5e-04
"sock_enable_timestamp",3,0
"sockfd_lookup_light",8981,0.0106
"sock_from_file",43,1e-04
"sockfs_mount",1,0
"sock_getsockopt",543,6e-04
"sock_init_data",650,8e-04
"sock_inuse_init_net",1,0
"sock_ioctl",136,2e-04
"sock_i_uid",2,0
"sock_map_fd",422,5e-04
"sock_poll",9139,0.0108
"sock_prot_inuse_add",1,0
"sock_read_iter",206,2e-04
"sock_recvmsg",4825,0.0057
"__sock_recv_timestamp",228,3e-04
"sock_register",5,0
"sock_release",428,5e-04
"sock_rfree",2300,0.0027
"sock_sendmsg",3788,0.0045
"sock_setsockopt",478,6e-04
"sock_set_timeout",42,0
"sock_wfree",1883,0.0022
"sock_wmalloc",191,2e-04
"sock_write_iter",1176,0.0014
"soft_cursor",3054,0.0036
"software_resume",1,0
"sound_devnode	[soundcore]",2,0
"special_mapping_close",1758,0.0021
"special_mapping_fault",600,7e-04
"__spi_register_driver",5,0
"__split_huge_pmd",462,5e-04
"split_huge_pmd_address",503,6e-04
"__split_vma",6582,0.0078
"split_vma",4965,0.0059
"sprint_backtrace",51,1e-04
"__sprint_symbol",54,1e-04
"sprint_symbol",3,0
"spurious_fault",1,0
"sr_block_check_events",19,0
"sr_block_ioctl",13,0
"sr_block_open",6,0
"sr_block_release",5,0
"sr_block_revalidate_disk",1,0
"sr_check_events",19,0
"srcu_advance_batches",7,0
"srcu_init_notifier_head",1,0
"__srcu_read_lock",126,1e-04
"__srcu_read_unlock",126,1e-04
"srcu_reschedule",7,0
"sr_do_ioctl",3,0
"sr_drive_status",3,0
"sriov_attrs_are_visible",26,0
"sr_lock_door",3,0
"sr_open",5,0
"sr_packet",3,0
"sr_probe",1,0
"sr_release",5,0
"sr_vendor_init",1,0
"stack_maxrandom_size",834,0.001
"stack_type_name",3,0
"start_creating",7872,0.0093
"start_periodic_check_for_corruption",1,0
"start_stop_khugepaged",1,0
"start_this_handle",221,3e-04
"start_thread",415,5e-04
"__start_timer",1,0
"startup_ioapic_irq",10,0
"statfs_by_dentry",41,0
"static_key_count",40,0
"static_key_disable",11,0
"static_key_enable",1,0
"static_key_set_entries.isra.12",328,4e-04
"static_key_set_mod.isra.13",10,0
"__static_key_slow_dec",12,0
"static_key_slow_dec",12,0
"static_key_slow_inc",83,1e-04
"__stop_cpus",2,0
"stop_cpus",2,0
"stop_machine",2,0
"store_uevent",109,1e-04
"str2hashbuf_signed",2972,0.0035
"strndup_user",165,2e-04
"str_to_user",3,0
"submit_bh",151,2e-04
"submit_bh_wbc",3215,0.0038
"submit_bio",4718,0.0056
"submit_bio_wait",2,0
"subsys_dev_iter_next",4,0
"subsys_interface_register",1,0
"subsys_interface_unregister",1,0
"subsys_register.part.8",7,0
"subsys_system_register",6,0
"subsys_virtual_register",1,0
"success_and_wakeup	[floppy]",2,0
"sum_vm_events",1,0
"sun_partition",16,0
"suspend_rh",3,0
"suspend_set_ops",1,0
"swap_cgroup_swapon",1,0
"swap_next",4,0
"swap_show",4,0
"swaps_open",2,0
"swaps_poll",3,0
"swap_start",8,0
"swap_stop",8,0
"switched_from_fair",1,0
"switched_to_rt",1,0
"switch_mm",419,5e-04
"switch_mm_irqs_off",19579,0.0232
"switch_task_namespaces",542,6e-04
"swsusp_header_init",1,0
"__sync_blockdev",4,0
"__sync_dirty_buffer",1,0
"sync_entity_load_avg",612,7e-04
"sync_filesystem",2,0
"sync_global_pgds",1,0
"__synchronize_hardirq",3,0
"synchronize_irq",3,0
"synchronize_net",1,0
"synchronize_sched",29,0
"__synchronize_srcu",7,0
"synchronize_srcu",7,0
"sync_inodes_sb",2,0
"sync_mm_rss",5188,0.0061
"sys_accept",1,0
"sys_accept4",88,1e-04
"sys_access",9385,0.0111
"sys_alarm",711,8e-04
"sys_arch_prctl",406,5e-04
"sys_bind",113,1e-04
"sys_brk",1600,0.0019
"sys_capget",21,0
"sys_capset",8,0
"sys_chdir",70,1e-04
"sys_chmod",219,3e-04
"sys_chown",222,3e-04
"sys_chroot",4,0
"sys_clock_getres",1,0
"sys_clock_gettime",4347,0.0051
"sys_clone",524,6e-04
"sys_close",22365,0.0265
"sys_connect",280,3e-04
"sys_creat",1,0
"sysctl_core_net_init",1,0
"sysctl_follow_link",4,0
"sysctl_head_finish",1772,0.0021
"sysctl_head_grab",1734,0.0021
"sysctl_net_init",1,0
"sysctl_route_net_init",1,0
"sys_dmi_field_show",1098,0.0013
"sys_dmi_modalias_show",5,0
"sys_dup",6,0
"sys_dup2",872,0.001
"sys_epoll_create1",173,2e-04
"sys_epoll_ctl",955,0.0011
"sys_epoll_wait",5469,0.0065
"sys_eventfd2",5,0
"sys_execve",417,5e-04
"sys_faccessat",69,1e-04
"sys_fadvise64",102,1e-04
"sys_fallocate",2,0
"sys_fchdir",4,0
"sys_fchmod",723,9e-04
"sys_fchown",370,4e-04
"sys_fcntl",3646,0.0043
"sys_finit_module",53,1e-04
"sys_flock",51,1e-04
"sysfs_add_file",2149,0.0025
"sysfs_add_file_mode_ns",15114,0.0179
"sysfs_create_bin_file",96,1e-04
"sysfs_create_dir_ns",1358,0.0016
"sysfs_create_file_ns",3409,0.004
"sysfs_create_files",2,0
"sysfs_create_group",890,0.0011
"sysfs_create_groups",1290,0.0015
"sysfs_create_link",1529,0.0018
"sysfs_create_mount_point",6,0
"sysfs_do_create_link_sd.isra.2",1529,0.0018
"sys_fsetxattr",1,0
"sysfs_format_mac",4,0
"sysfs_kf_bin_read",14,0
"sysfs_kf_seq_show",3368,0.004
"sysfs_kf_write",1031,0.0012
"sysfs_merge_group",488,6e-04
"sysfs_mount",2,0
"sysfs_remove_dir",9,0
"sysfs_remove_file_ns",16,0
"sysfs_remove_group",146,2e-04
"sysfs_remove_groups",19,0
"sysfs_remove_link",228,3e-04
"sysfs_rename_dir_ns",1,0
"sysfs_rename_link_ns",1,0
"sysfs_slab_add",762,9e-04
"sysfs_slab_alias",200,2e-04
"sys_fstatfs",5,0
"sysfs_unmerge_group",31,0
"sys_fsync",4,0
"sys_ftruncate",322,4e-04
"sys_futex",459,5e-04
"sys_getcwd",21,0
"sys_getdents",2237,0.0026
"sys_getdents64",176,2e-04
"sys_getegid",88,1e-04
"sys_geteuid",348,4e-04
"sys_getgid",92,1e-04
"sys_getpeername",2,0
"sys_getpgrp",2,0
"sys_getpid",102,1e-04
"sys_getppid",85,1e-04
"sys_getpriority",4,0
"sys_getrandom",6998,0.0083
"sys_getresgid",2,0
"sys_getresuid",2,0
"sys_getrlimit",717,8e-04
"sys_getrusage",2,0
"sys_getsockname",179,2e-04
"sys_getsockopt",545,6e-04
"sys_gettid",38,0
"sys_getuid",178,2e-04
"sys_getxattr",5,0
"sys_inotify_add_watch",76,1e-04
"sys_inotify_init1",18,0
"sys_inotify_rm_watch",7,0
"sys_ioctl",43339,0.0513
"sys_ioprio_get",4,0
"sys_kcmp",292,3e-04
"sys_kill",49,1e-04
"sys_lchown",45,1e-04
"sys_link",90,1e-04
"sys_listen",12,0
"sys_lseek",2066,0.0024
"sys_madvise",2,0
"sys_mkdir",941,0.0011
"sys_mknod",13,0
"sys_mmap",6395,0.0076
"sys_mmap_pgoff",6395,0.0076
"sys_mount",88,1e-04
"sys_mprotect",3613,0.0043
"sys_munmap",989,0.0012
"sys_name_to_handle_at",38,0
"sys_nanosleep",2,0
"sys_newfstat",17119,0.0203
"sys_newfstatat",3272,0.0039
"sys_newlstat",30062,0.0356
"sys_newstat",3836,0.0045
"sys_newuname",136,2e-04
"sys_open",25279,0.0299
"sys_openat",324,4e-04
"sys_pipe",114,1e-04
"sys_pipe2",132,2e-04
"sys_poll",1381,0.0016
"sys_ppoll",50,1e-04
"sys_prctl",387,5e-04
"sys_pread64",45,1e-04
"sys_pwrite64",2,0
"sys_read",26392,0.0312
"sys_readlink",119,1e-04
"sys_readlinkat",6542,0.0077
"sys_reboot",1,0
"sys_recvfrom",92,1e-04
"___sys_recvmsg",4527,0.0054
"__sys_recvmsg",4527,0.0054
"sys_recvmsg",4527,0.0054
"sys_rename",344,4e-04
"sys_rmdir",204,2e-04
"sysrq_connect",1,0
"__sysrq_swap_key_ops",1,0
"sysrq_sysctl_handler",1,0
"sysrq_toggle_support",1,0
"sys_rt_sigaction",2365,0.0028
"sys_rt_sigprocmask",351,4e-04
"sys_rt_sigreturn",159,2e-04
"sys_sched_getaffinity",3,0
"sys_sched_getparam",5,0
"sys_sched_get_priority_max",2,0
"sys_sched_get_priority_min",2,0
"sys_sched_getscheduler",5,0
"sys_sched_setscheduler",3,0
"sys_sched_yield",1,0
"sys_select",316,4e-04
"__sys_sendmmsg",40,0
"sys_sendmmsg",40,0
"___sys_sendmsg",2479,0.0029
"__sys_sendmsg",2399,0.0028
"sys_sendmsg",2399,0.0028
"sys_sendto",133,2e-04
